CO2 (g/s) [estimated maf],intake_pressure,intake_temperature,rpm,speed
0.9908128933487552,58.0,51.0,852.0,0.0
0.9931387452110764,58.0,51.0,854.0,0.0
0.9784908499286902,58.0,52.0,844.0,0.0
0.991243692759514,58.0,52.0,855.0,0.0
0.9481079014916166,56.0,52.0,847.0,0.0
0.9311774032506948,55.0,52.0,847.0,0.0
0.9559235152014166,57.0,52.0,839.0,0.0
0.9819688979734604,58.0,52.0,847.0,0.0
0.9616203180333676,57.0,52.0,844.0,0.0
0.9784908499286902,58.0,52.0,844.0,0.0
0.9844075293611728,57.0,52.0,864.0,0.0
0.9447497861380456,56.0,52.0,844.0,0.0
0.951466016845188,56.0,52.0,850.0,0.0
0.9661777602989288,57.0,52.0,848.0,0.0
1.0473921810225002,61.0,52.0,859.0,0.0
1.0809933233400797,64.0,52.0,845.0,1.0
1.0703992689508366,63.0,52.0,850.0,0.0
1.074177148723604,63.0,52.0,853.0,0.0
1.1147743646944566,65.0,52.0,858.0,0.0
1.1108765522304898,65.0,52.0,855.0,0.0
1.0978838440172678,65.0,52.0,845.0,0.0
1.2716463247827137,69.0,52.0,922.0,2.0
1.9244399629787248,71.0,52.0,1356.0,4.0
2.150593041016256,70.0,52.0,1537.0,7.0
2.78163888454152,71.0,52.0,1960.0,10.0
2.6097353604896587,64.0,52.0,2040.0,13.0
1.5093529187390786,45.0,52.0,1678.0,14.0
2.136560916145976,62.0,52.0,1724.0,14.0
2.3586562714646084,63.0,52.0,1873.0,16.0
2.442289334794025,61.0,52.0,2003.0,17.0
2.056397896768391,49.0,53.0,2106.0,19.0
1.1435791431851428,37.0,53.0,1551.0,19.0
1.0010776279827984,38.0,53.0,1322.0,20.0
2.6810451482762496,62.0,53.0,2170.0,18.0
2.906743954202939,69.0,53.0,2114.0,19.0
3.0524936510551206,69.0,53.0,2220.0,20.0
3.126305091736072,91.0,53.0,1724.0,22.0
2.93966417558656,82.0,53.0,1799.0,24.0
2.921868922744203,75.0,53.0,1955.0,27.0
2.800809391929738,75.0,53.0,1874.0,28.0
3.245819029498101,55.0,47.0,2907.0,31.0
3.9229981605420887,86.0,47.0,2247.0,30.0
3.921333481801627,88.0,47.0,2195.0,30.0
4.081711067773012,90.0,47.0,2234.0,31.0
3.056350167489121,68.0,47.0,2214.0,31.0
1.32719557727409,32.0,47.0,2043.0,30.0
2.955494996969393,72.0,47.0,2022.0,27.0
3.920825957795389,95.0,47.0,2033.0,27.0
3.942446480461151,100.0,47.0,1942.0,27.0
3.880914269944788,99.0,47.0,1931.0,27.0
4.002176355733589,101.0,48.0,1958.0,28.0
3.9589890038027655,99.0,48.0,1976.0,28.0
3.9629960776932553,99.0,48.0,1978.0,28.0
4.212709636959614,101.0,48.0,2061.0,29.0
4.341482420622135,101.0,48.0,2124.0,30.0
4.49273934111462,101.0,48.0,2198.0,31.0
4.706490424101189,102.0,48.0,2280.0,32.0
4.981035698840426,102.0,48.0,2413.0,34.0
4.905629853810322,96.0,48.0,2525.0,36.0
4.808488668586357,90.0,48.0,2640.0,38.0
4.749495636309718,85.0,48.0,2761.0,39.0
4.533518401161765,89.0,48.0,2517.0,41.0
4.61319441079234,97.0,48.0,2350.0,42.0
4.712318895214629,98.0,48.0,2376.0,43.0
4.423647673124074,89.0,48.0,2456.0,45.0
3.5796277188813272,72.0,47.0,2449.0,46.0
3.3469178115408216,87.0,47.0,1895.0,47.0
3.32529728887506,90.0,47.0,1820.0,47.0
2.8162304096575324,79.0,47.0,1756.0,47.0
2.65837014275709,76.0,47.0,1723.0,46.0
2.6605220445435407,77.0,47.0,1702.0,46.0
3.2284617084847422,95.0,47.0,1674.0,46.0
3.2284617084847422,93.0,47.0,1710.0,46.0
1.705199457120571,46.0,47.0,1826.0,47.0
1.0380693014001054,37.0,47.0,1382.0,48.0
1.5148576538208602,52.0,47.0,1435.0,47.0
1.6852436131952704,59.0,47.0,1407.0,47.0
1.650468068287804,60.0,47.0,1355.0,48.0
1.648255263620604,61.0,47.0,1331.0,48.0
1.5990051340552138,59.0,47.0,1335.0,48.0
1.6765345012482171,62.0,47.0,1332.0,48.0
1.0637703170760264,40.0,47.0,1310.0,48.0
0.8756007165230172,33.0,47.0,1307.0,48.0
0.8709111947053728,33.0,47.0,1300.0,48.0
0.8924708144903867,34.0,47.0,1293.0,47.0
0.7059861936380896,28.0,47.0,1242.0,47.0
0.7594589229353843,30.0,47.0,1247.0,46.0
0.7460602891706865,30.0,47.0,1225.0,45.0
0.7088283280730256,29.0,47.0,1204.0,44.0
1.8109674600206869,73.0,47.0,1222.0,43.0
2.504204650622064,99.0,47.0,1246.0,44.0
2.606643296041256,100.0,47.0,1284.0,46.0
1.3052705402045837,47.0,47.0,1368.0,47.0
0.7744410315995468,34.0,47.0,1122.0,48.0
0.828705498346574,33.0,47.0,1237.0,48.0
0.8724540676843379,34.0,47.0,1264.0,47.0
0.827588945532849,34.0,47.0,1199.0,45.0
0.7722079259720971,38.0,47.0,1001.0,42.0
0.8316085356622585,44.0,47.0,931.0,39.0
0.867135216098958,42.0,47.0,1017.0,36.0
0.8131955647159234,41.0,47.0,977.0,33.0
0.8450071694269564,43.0,47.0,968.0,31.0
0.8439921214144794,41.0,47.0,1014.0,27.0
0.8156925828266172,41.0,47.0,980.0,24.0
0.7973811166815299,41.0,47.0,958.0,19.0
0.8098662072349985,41.0,47.0,973.0,16.0
0.8598471713693718,43.0,47.0,985.0,13.0
0.8424086465150153,42.0,47.0,988.0,12.0
1.8804373459946215,62.0,47.0,1494.0,11.0
2.8523227277062477,77.0,46.0,1819.0,15.0
3.1767099586639787,74.0,46.0,2108.0,18.0
3.088185174121744,65.0,46.0,2333.0,20.0
2.340011247437326,66.0,46.0,1741.0,22.0
1.2088408581612764,35.0,46.0,1696.0,24.0
1.0606033672770976,37.0,47.0,1412.0,24.0
1.360088517419427,49.0,46.0,1363.0,24.0
1.3628034615517874,49.0,47.0,1370.0,24.0
1.3652395767817322,50.0,47.0,1345.0,24.0
1.7213184195587072,61.0,47.0,1390.0,25.0
2.238708692478548,76.0,47.0,1451.0,26.0
2.4112059517189097,83.0,47.0,1431.0,27.0
2.5965537187972325,83.0,47.0,1541.0,29.0
2.6045319961753024,79.0,47.0,1624.0,30.0
2.3005454173986544,66.0,47.0,1717.0,32.0
1.629761088833271,45.0,47.0,1784.0,34.0
1.0408302319940437,30.0,47.0,1709.0,34.0
0.8616539568315814,36.0,47.0,1179.0,36.0
0.836013844036409,37.0,47.0,1113.0,35.0
0.9441773602459714,37.0,47.0,1257.0,35.0
0.9389194115413396,37.0,47.0,1250.0,34.0
0.9103762614304832,37.0,47.0,1212.0,34.0
0.7054177667511025,34.0,47.0,1022.0,32.0
0.6923033464298979,34.0,47.0,1003.0,30.0
0.6791889261086934,34.0,47.0,984.0,27.0
0.6941913357331053,35.0,47.0,977.0,24.0
0.6626233425450667,34.0,47.0,960.0,20.0
0.6949018693418394,35.0,47.0,978.0,17.0
0.7059861936380896,36.0,47.0,966.0,14.0
0.713375743168923,35.0,47.0,1004.0,11.0
0.7574988672777243,38.0,48.0,985.0,9.0
0.6621790792767069,40.0,48.0,818.0,4.0
0.7628288823368086,56.0,47.0,671.0,1.0
0.8804431798268071,55.0,48.0,791.0,2.0
0.8704254951005858,55.0,48.0,782.0,2.0
0.7988648219855967,51.0,48.0,774.0,3.0
0.7599273969083234,50.0,48.0,751.0,3.0
0.7516703961642864,49.0,48.0,758.0,2.0
0.7730819324074022,50.0,48.0,764.0,0.0
0.7751057070995682,50.0,48.0,766.0,0.0
0.8012326383754311,53.0,48.0,747.0,0.0
0.8870811608171116,57.0,48.0,769.0,0.0
0.9061248806703932,61.0,48.0,734.0,0.0
0.9523478946394645,62.0,48.0,759.0,0.0
0.9295804293525972,61.0,48.0,753.0,0.0
0.9259983481474634,62.0,48.0,738.0,0.0
0.875221841121019,59.0,48.0,733.0,0.0
0.8632815704372396,59.0,48.0,723.0,0.0
0.909828388357057,61.0,48.0,737.0,0.0
0.8991226202354992,58.0,48.0,766.0,0.0
0.8791682017707426,58.0,48.0,749.0,0.0
0.8979488309140431,58.0,48.0,765.0,0.0
0.8859680847364203,59.0,48.0,742.0,0.0
0.9046272873981906,60.0,48.0,745.0,0.0
0.9058415522134904,60.0,48.0,746.0,0.0
0.8907441930099318,59.0,48.0,746.0,0.0
0.893253673628218,58.0,48.0,761.0,0.0
0.9252697892582836,60.0,48.0,762.0,1.0
0.9221734139792698,61.0,48.0,747.0,2.0
0.9423099721663212,62.0,48.0,751.0,2.0
0.932272049693178,62.0,48.0,743.0,1.0
0.9879056159808204,65.0,48.0,751.0,0.0
0.9498384140211787,62.0,48.0,757.0,0.0
0.9536026349486074,62.0,48.0,760.0,0.0
0.9908400892844612,64.0,48.0,765.0,0.0
0.9423099721663212,62.0,48.0,751.0,0.0
0.9460337175999064,63.0,48.0,742.0,0.0
0.9390314571650122,64.0,48.0,725.0,0.0
0.9409338053756484,63.0,48.0,738.0,0.0
0.923407916541491,61.0,48.0,748.0,0.0
0.9689833226090688,63.0,48.0,760.0,0.0
0.9473289334028926,62.0,48.0,755.0,0.0
0.9313411133347816,60.0,48.0,767.0,0.0
0.874027814052641,59.0,48.0,732.0,0.0
0.8791682017707426,58.0,48.0,749.0,0.0
0.8815157804136553,58.0,48.0,751.0,0.0
0.8869704484368932,58.0,49.0,758.0,0.0
0.9082146455573564,59.0,49.0,763.0,0.0
0.9054506806898316,60.0,49.0,748.0,0.0
0.8824512650038601,60.0,49.0,729.0,0.0
0.9139241496267688,60.0,49.0,755.0,0.0
0.8904808855679099,58.0,49.0,761.0,0.0
0.8774277084198189,57.0,49.0,763.0,0.0
0.916345140751608,60.0,49.0,757.0,0.0
0.9151346451891882,60.0,49.0,756.0,0.0
0.9106961614603164,61.0,49.0,740.0,0.0
0.8921352295032168,60.0,49.0,737.0,0.0
0.9115031585019298,60.0,49.0,753.0,0.0
0.901819194002573,60.0,49.0,745.0,0.0
0.9141662487392526,59.0,49.0,768.0,0.0
0.8740988456231652,58.0,49.0,747.0,0.0
0.8725050264659792,59.0,49.0,733.0,0.0
0.8694182627818096,58.0,49.0,743.0,0.0
0.8822898655955376,58.0,49.0,754.0,0.0
0.8752689913335042,58.0,49.0,748.0,0.0
0.8729286999128264,58.0,49.0,746.0,0.0
0.8969772117528949,60.0,49.0,741.0,0.0
0.8981877073153144,60.0,49.0,742.0,0.0
0.8832179121933924,59.0,49.0,742.0,0.0
0.8846301570162154,58.0,49.0,756.0,0.0
0.8762777376355204,57.0,49.0,762.0,0.0
0.911785607466494,59.0,49.0,766.0,0.0
0.91029266293951,60.0,49.0,752.0,0.0
0.8764391370438429,58.0,49.0,749.0,0.0
0.8701243851932209,59.0,49.0,731.0,0.0
0.8822898655955376,58.0,49.0,754.0,0.0
0.9127136540643492,60.0,49.0,754.0,0.0
0.8739777960669234,57.0,49.0,760.0,0.0
0.8846301570162154,58.0,49.0,756.0,0.0
0.8674317520965372,59.0,50.0,731.0,0.0
0.8515629943603469,58.0,50.0,730.0,0.0
0.8833407348206526,60.0,50.0,732.0,0.0
0.8959110435470392,59.0,50.0,755.0,0.0
0.8632483533523959,57.0,50.0,753.0,0.0
0.8772265366561381,58.0,50.0,752.0,0.0
0.9017436667960828,61.0,50.0,735.0,0.0
0.8956093561376061,61.0,50.0,730.0,0.0
0.9135094757639808,60.0,50.0,757.0,0.0
0.885392209204799,58.0,50.0,759.0,0.0
0.8724196505991678,57.0,50.0,761.0,0.0
0.9213734609032084,61.0,50.0,751.0,0.0
0.885754234096119,60.0,50.0,734.0,0.0
0.8869609837338521,60.0,50.0,735.0,0.0
0.9054242531911688,61.0,50.0,738.0,0.0
0.8807261106055642,58.0,50.0,755.0,0.0
0.8877252585044163,58.0,50.0,761.0,0.0
0.8888917831542249,58.0,50.0,762.0,0.0
0.9110959764885146,60.0,50.0,755.0,0.0
0.8929947319225177,60.0,50.0,740.0,0.0
0.8792981235342464,59.0,50.0,741.0,0.0
0.8982843178345811,59.0,50.0,757.0,0.0
0.91015068927229,59.0,50.0,767.0,0.0
0.8923913571036511,58.0,50.0,765.0,0.0
0.8748934873565208,58.0,50.0,750.0,0.0
0.8597286669090077,58.0,50.0,737.0,0.0
0.8881677333715852,60.0,50.0,736.0,0.0
0.8864179463968721,59.0,50.0,747.0,0.0
0.8701268262874747,57.0,50.0,759.0,0.0
0.8632483533523959,57.0,50.0,753.0,0.0
0.8674317520965372,59.0,50.0,731.0,0.0
0.8845474844583856,60.0,50.0,733.0,0.0
0.848935929747173,58.0,51.0,730.0,0.0
0.8470110868266312,59.0,51.0,716.0,0.0
0.8895982364436129,59.0,51.0,752.0,0.0
0.9393233452242692,61.0,51.0,768.0,0.0
0.92464641795514,61.0,51.0,756.0,0.0
0.8952925634168816,61.0,51.0,732.0,0.0
0.8683046616351221,59.0,51.0,734.0,0.0
0.8860493073088642,59.0,51.0,749.0,0.0
0.9160848770481478,61.0,51.0,749.0,0.0
0.9499099812872476,63.0,51.0,752.0,0.0
0.921538598656349,59.0,51.0,779.0,0.0
0.9222002634102848,61.0,51.0,754.0,0.0
0.92464641795514,61.0,51.0,756.0,0.0
0.8919641892001119,59.0,51.0,754.0,0.0
0.8848663309306148,59.0,51.0,748.0,0.0
0.8849866336131487,58.0,51.0,761.0,0.0
0.9829531180898774,64.0,51.0,766.0,0.0
0.9904920861953316,65.0,51.0,760.0,0.0
0.963704688884462,64.0,51.0,751.0,1.0
1.0115651060858435,67.0,51.0,753.0,2.0
0.9699203274820444,67.0,51.0,722.0,1.0
0.9927577867163858,67.0,51.0,739.0,1.0
1.0486784836475351,69.0,51.0,758.0,0.0
1.0389339663622938,68.0,51.0,762.0,0.0
1.0263422855904178,67.0,51.0,764.0,0.0
1.0293899535479418,68.0,51.0,755.0,0.0
1.0103019279192382,68.0,51.0,741.0,0.0
0.977051657634302,65.0,52.0,752.0,0.0
1.0218465177971188,67.0,52.0,763.0,0.0
1.0026372984234166,66.0,52.0,760.0,0.0
0.9848472825622356,65.0,52.0,758.0,0.0
0.93565489038879,63.0,52.0,743.0,0.0
0.8922992225203612,60.0,52.0,744.0,0.0
0.89709653016832,60.0,52.0,748.0,0.0
3.615887684573893,98.0,64.0,1914.0,15.0
3.964036297284769,96.0,64.0,2142.0,17.0
3.974677384450682,88.0,64.0,2343.0,20.0
3.851437402110669,79.0,64.0,2529.0,22.0
3.849863324670265,83.0,63.0,2399.0,23.0
3.4924742062474783,99.0,64.0,1830.0,24.0
3.64450969654548,99.0,63.0,1904.0,26.0
3.8588926198716846,99.0,63.0,2016.0,27.0
4.112602280756105,101.0,63.0,2106.0,29.0
4.331316172230315,101.0,63.0,2218.0,31.0
4.021593945610322,99.0,63.0,2101.0,32.0
3.633024897081576,99.0,63.0,1898.0,33.0
3.694702523832171,101.0,63.0,1892.0,34.0
3.758609540343533,101.0,62.0,1919.0,35.0
3.785933388069215,99.0,62.0,1972.0,36.0
3.891524836519421,99.0,62.0,2027.0,37.0
4.020154419176945,99.0,62.0,2094.0,39.0
4.074569406201974,98.0,62.0,2144.0,41.0
4.427962222679898,101.0,61.0,2254.0,43.0
4.487052549370848,98.0,61.0,2354.0,44.0
3.5817529557225347,76.0,61.0,2423.0,46.0
3.2212980728269827,88.0,61.0,1882.0,47.0
3.3491124998175605,92.0,60.0,1866.0,47.0
3.057807290771964,85.0,60.0,1844.0,48.0
2.9466852394242724,82.0,60.0,1842.0,50.0
2.916953847876892,80.0,60.0,1869.0,51.0
1.7023757803199124,46.0,60.0,1897.0,52.0
0.852729084341218,30.0,60.0,1457.0,52.0
0.7210447713852989,30.0,60.0,1232.0,52.0
0.7469134230859726,27.0,60.0,1418.0,52.0
0.6552611412686532,27.0,60.0,1244.0,52.0
0.8020957511788666,29.0,61.0,1422.0,52.0
0.7651788847998595,28.0,61.0,1405.0,52.0
0.7526528247639898,28.0,61.0,1382.0,51.0
0.7461174890931013,28.0,61.0,1370.0,51.0
0.8266616111560453,31.0,61.0,1371.0,51.0
0.955112077735056,35.0,61.0,1403.0,52.0
1.0445394791534544,38.0,60.0,1409.0,52.0
1.1166829738661936,40.0,60.0,1431.0,53.0
1.1782527059682502,42.0,60.0,1438.0,53.0
1.4270677767000708,50.0,60.0,1463.0,53.0
1.9468208827403075,66.0,60.0,1512.0,54.0
2.693383147658397,90.0,60.0,1534.0,54.0
3.014107607657702,100.0,60.0,1545.0,55.0
3.0823883625237345,100.0,60.0,1580.0,56.0
3.1245614764393896,101.0,59.0,1581.0,57.0
2.436332593545832,77.0,59.0,1617.0,58.0
1.052634844628083,35.0,59.0,1537.0,58.0
0.8801862734652001,34.0,59.0,1323.0,58.0
0.9642874829123886,32.0,59.0,1540.0,57.0
1.0715175033336524,37.0,59.0,1480.0,56.0
1.078757486464285,37.0,59.0,1490.0,55.0
1.093041777505804,38.0,59.0,1470.0,55.0
1.0685041049495514,38.0,59.0,1437.0,53.0
0.992542984643831,36.0,59.0,1409.0,52.0
0.8891677660515797,33.0,59.0,1377.0,52.0
0.8840019402502637,33.0,59.0,1369.0,51.0
0.9101245820864654,34.0,59.0,1368.0,51.0
1.1456392765737529,42.0,59.0,1394.0,51.0
0.9273048663802372,35.0,59.0,1354.0,50.0
0.8100954097518848,36.0,59.0,1150.0,49.0
0.9012800621539088,35.0,59.0,1316.0,49.0
0.9316879913025664,38.0,59.0,1253.0,47.0
0.8359245387584668,40.0,59.0,1068.0,43.0
0.824301430705505,42.0,59.0,1003.0,38.0
0.8038729377639356,41.0,59.0,1002.0,34.0
0.7878275697446953,41.0,59.0,982.0,28.0
0.8267669384743151,42.0,59.0,1006.0,23.0
0.819526955343682,43.0,59.0,974.0,18.0
1.0225986983969446,52.0,59.0,1005.0,17.0
3.353266673279487,99.0,59.0,1731.0,17.0
3.574594766611121,78.0,58.0,2335.0,19.0
3.4606426597921227,68.0,58.0,2593.0,23.0
2.9475049000982354,79.0,58.0,1901.0,25.0
3.297926742888893,82.0,57.0,2043.0,27.0
3.492464379275054,88.0,57.0,2016.0,29.0
3.482719780002524,99.0,57.0,1787.0,31.0
3.5645744138917825,99.0,57.0,1829.0,33.0
3.773435358364196,100.0,56.0,1911.0,35.0
3.911636687894238,99.0,56.0,2001.0,37.0
4.021127525477334,98.0,56.0,2078.0,38.0
4.351633862621761,101.0,56.0,2182.0,41.0
4.501160538041514,98.0,55.0,2319.0,43.0
4.420549950306525,92.0,55.0,2426.0,45.0
3.621831726328912,73.0,55.0,2505.0,47.0
1.9871797269353488,54.0,55.0,1858.0,48.0
2.023979351508225,55.0,55.0,1858.0,49.0
2.4839152405455485,84.0,55.0,1493.0,49.0
2.3497200303705066,83.0,54.0,1425.0,49.0
2.3833938874956644,86.0,54.0,1395.0,50.0
2.424398513517095,86.0,54.0,1419.0,51.0
2.438066722190906,86.0,54.0,1427.0,52.0
2.3914597199398027,82.0,54.0,1468.0,53.0
1.3687081927066251,45.0,54.0,1531.0,55.0
0.7564323259888652,28.0,55.0,1364.0,55.0
0.7957275117545205,27.0,55.0,1488.0,55.0
0.8265259058400014,29.0,55.0,1439.0,55.0
0.8752289611816074,30.0,55.0,1473.0,55.0
0.8669104238723457,30.0,55.0,1459.0,54.0
0.8449059120852274,29.0,55.0,1471.0,54.0
0.8374390345481043,29.0,55.0,1458.0,54.0
0.8420340361094106,29.0,55.0,1466.0,54.0
0.8339927833771245,29.0,55.0,1452.0,55.0
0.8391621601335941,29.0,55.0,1461.0,55.0
0.8761598451185963,31.0,55.0,1427.0,54.0
1.0197140318269984,35.0,55.0,1471.0,54.0
1.0093158601904213,35.0,55.0,1456.0,54.0
0.9968380542265288,35.0,55.0,1438.0,54.0
1.0428078758808057,37.0,55.0,1423.0,53.0
1.0274185818586714,37.0,55.0,1402.0,52.0
0.9697037777653654,36.0,55.0,1360.0,52.0
0.9819835233171328,37.0,55.0,1340.0,51.0
0.9077504808525784,34.0,55.0,1348.0,50.0
0.911117507858708,34.0,55.0,1353.0,50.0
0.9856476409414502,37.0,55.0,1345.0,50.0
1.2272219256106531,46.0,55.0,1347.0,50.0
2.1969851214996567,75.0,55.0,1479.0,50.0
2.204594646123147,81.0,54.0,1370.0,50.0
1.7297038610377389,63.0,54.0,1382.0,51.0
1.3092872448238249,48.0,54.0,1373.0,51.0
1.2754743216220443,47.0,54.0,1366.0,50.0
1.323909049451622,49.0,54.0,1360.0,50.0
1.3287763621334296,49.0,54.0,1365.0,50.0
1.296890497421997,48.0,54.0,1360.0,50.0
1.135315582968365,43.0,54.0,1329.0,49.0
0.9673436289900716,37.0,54.0,1316.0,49.0
0.9340472369300338,36.0,54.0,1306.0,48.0
0.8382505767191138,34.0,54.0,1241.0,47.0
0.8350321903744083,37.0,54.0,1136.0,46.0
0.776068173886227,38.0,54.0,1028.0,44.0
0.8177879968731478,41.0,54.0,1004.0,40.0
0.7970472848739357,40.0,54.0,1003.0,36.0
0.791484641809013,40.0,54.0,996.0,31.0
0.8047555188353287,41.0,54.0,988.0,27.0
0.8343964597384174,42.0,54.0,1000.0,24.0
0.8310588738994638,42.0,54.0,996.0,21.0
0.82772128806051,42.0,54.0,992.0,16.0
1.876001373645208,70.0,54.0,1349.0,15.0
3.433905901226129,80.0,53.0,2154.0,18.0
3.5529926100569504,76.0,53.0,2346.0,20.0
3.610901909900051,86.0,53.0,2107.0,23.0
3.7054977276410015,97.0,53.0,1917.0,25.0
3.67719627850612,89.0,52.0,2067.0,28.0
1.515246848406641,38.0,53.0,2001.0,30.0
0.958034239248766,34.0,53.0,1414.0,30.0
2.2110551837891426,65.0,53.0,1707.0,30.0
3.048509111241102,87.0,52.0,1753.0,30.0
3.1200489615412894,86.0,52.0,1815.0,31.0
3.147633480517053,87.0,52.0,1810.0,33.0
2.975050337881731,79.0,52.0,1884.0,35.0
2.920361030695,75.0,52.0,1948.0,36.0
2.91436439613505,72.0,52.0,2025.0,38.0
2.903926302343241,69.0,51.0,2099.0,40.0
2.1697822716080912,50.0,52.0,2171.0,41.0
1.433205957919885,40.0,51.0,1787.0,42.0
1.3642343623883213,42.0,52.0,1625.0,42.0
1.36087624703475,42.0,52.0,1621.0,42.0
1.37952578051619,43.0,52.0,1605.0,42.0
1.3382089683981442,42.0,52.0,1594.0,43.0
1.3692115690730784,43.0,52.0,1593.0,43.0
1.3415670837517153,42.0,52.0,1598.0,43.0
1.317000870837792,41.0,52.0,1607.0,44.0
1.2550956133972553,39.0,52.0,1610.0,44.0
1.4160053074225445,44.0,52.0,1610.0,44.0
2.28877549005934,67.0,52.0,1709.0,44.0
2.763793727638399,82.0,51.0,1681.0,45.0
2.86661242031066,85.0,51.0,1682.0,46.0
2.7268608041005087,80.0,51.0,1700.0,46.0
1.959630446240906,55.0,51.0,1777.0,47.0
1.4462988998689854,53.0,51.0,1361.0,47.0
1.2909680862707011,49.0,51.0,1314.0,47.0
0.8495775440540202,36.0,51.0,1177.0,45.0
0.8130857303520868,37.0,51.0,1096.0,45.0
0.8976986170675585,39.0,51.0,1148.0,43.0
0.8124441160452399,40.0,51.0,1013.0,40.0
0.8375699377698963,41.0,52.0,1022.0,35.0
0.8379081838482374,42.0,51.0,995.0,31.0
0.8353818275150265,42.0,51.0,992.0,25.0
0.8362239462927634,42.0,51.0,993.0,19.0
0.8379081838482374,42.0,51.0,995.0,15.0
1.4865401471765562,55.0,51.0,1348.0,14.0
3.599917421695717,91.0,51.0,1973.0,16.0
3.865565795177538,87.0,51.0,2216.0,20.0
3.904679802813095,78.0,50.0,2489.0,23.0
3.81787427887216,98.0,50.0,1937.0,25.0
4.01413199495549,99.0,50.0,2016.0,27.0
4.428771170480594,100.0,50.0,2202.0,30.0
4.337661572831743,91.0,50.0,2370.0,33.0
4.191403516738487,94.0,50.0,2217.0,35.0
4.127626798384291,99.0,50.0,2073.0,37.0
4.271893717575287,100.0,50.0,2124.0,39.0
3.3414092969071936,76.0,50.0,2186.0,40.0
2.766272419563583,65.0,50.0,2116.0,41.0
3.2913492994352307,99.0,50.0,1653.0,41.0
3.2843702640303407,100.0,50.0,1633.0,42.0
3.252210386184753,101.0,50.0,1601.0,43.0
3.251526561390037,99.0,50.0,1633.0,43.0
3.2415708768787392,99.0,50.0,1628.0,44.0
4.722950186040321,100.0,49.0,2341.0,44.0
5.272192372562157,102.0,49.0,2562.0,44.0
5.073993899141994,100.0,49.0,2515.0,46.0
4.996138859552376,97.0,49.0,2553.0,47.0
5.3277541188772135,102.0,49.0,2589.0,48.0
5.223220816251929,99.0,48.0,2607.0,49.0
5.219780399275248,97.0,48.0,2659.0,50.0
3.329453410310696,61.0,48.0,2697.0,51.0
1.274978056064564,24.0,48.0,2625.0,51.0
1.4374466883516483,36.0,48.0,1973.0,49.0
1.709603908954129,49.0,48.0,1724.0,48.0
2.401208672254929,70.0,48.0,1695.0,47.0
2.709935501544848,79.0,48.0,1695.0,47.0
2.1192563821423653,62.0,48.0,1689.0,46.0
0.827217905422842,25.0,48.0,1635.0,45.0
1.5787061618648337,49.0,48.0,1592.0,43.0
1.0890133996014326,27.0,48.0,1993.0,40.0
0.816358207295752,24.0,49.0,1686.0,34.0
1.1890506430463794,40.0,50.0,1478.0,41.0
1.184424769435069,39.0,50.0,1510.0,41.0
1.1922686420803346,40.0,50.0,1482.0,41.0
1.4297569707862148,48.0,50.0,1481.0,40.0
1.658436027136643,54.0,50.0,1527.0,41.0
0.947781165475602,33.0,50.0,1428.0,39.0
0.8296403759415284,33.0,50.0,1250.0,40.0
0.8978217304734503,32.0,50.0,1395.0,38.0
0.8650383653150335,34.0,50.0,1265.0,35.0
0.7783937413257943,37.0,50.0,1046.0,33.0
0.8430352969203662,42.0,50.0,998.0,29.0
0.8181762543830636,40.0,50.0,1017.0,25.0
0.8163661299264637,41.0,50.0,990.0,22.0
0.8440811466064014,43.0,50.0,976.0,16.0
0.8814099354002796,44.0,50.0,996.0,12.0
1.9020385540070384,70.0,50.0,1351.0,11.0
2.4533823509933432,73.0,50.0,1671.0,13.0
1.9940331013902275,54.0,50.0,1836.0,15.0
1.2007963395203152,34.0,50.0,1756.0,16.0
1.013669695695831,32.0,50.0,1575.0,16.0
0.8978217304734503,40.0,50.0,1116.0,15.0
1.5627407808644056,50.0,50.0,1554.0,15.0
2.3087131819231037,65.0,50.0,1766.0,15.0
2.4572640623280524,64.0,50.0,1909.0,17.0
2.681297132573208,65.0,50.0,2051.0,18.0
2.734011979248184,64.0,50.0,2124.0,20.0
2.5304333153626044,78.0,50.0,1613.0,21.0
3.1754812217188872,89.0,50.0,1774.0,24.0
2.934815118966977,80.0,50.0,1824.0,26.0
3.094226746111524,77.0,50.0,1998.0,28.0
3.35506568030754,99.0,50.0,1685.0,30.0
3.609730078857155,101.0,50.0,1777.0,32.0
3.7831601142933686,100.0,50.0,1881.0,34.0
3.356936142246027,84.0,50.0,1987.0,36.0
1.7711866682888422,43.0,50.0,2048.0,38.0
1.0494002997427383,33.0,51.0,1586.0,38.0
0.8596829693868631,36.0,51.0,1191.0,36.0
0.7404028596545552,33.0,51.0,1119.0,35.0
0.6980763658497302,34.0,51.0,1024.0,32.0
0.685805492231278,34.0,51.0,1006.0,31.0
0.6794695509511621,32.0,51.0,1059.0,30.0
0.6538049786772748,32.0,51.0,1019.0,30.0
0.6801111652580093,32.0,51.0,1060.0,29.0
0.7261870926684721,26.0,51.0,1393.0,29.0
1.372413002346115,46.0,51.0,1488.0,29.0
1.9600314551826856,57.0,51.0,1715.0,29.0
2.012603727449976,57.0,51.0,1761.0,30.0
2.072334009328031,58.0,51.0,1782.0,32.0
1.4728657422618765,42.0,51.0,1749.0,33.0
1.4739685168517696,41.0,51.0,1793.0,34.0
1.4516523692417416,40.0,51.0,1810.0,34.0
